gvkey,conm,tic,cusip,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
016476,LEVI STRAUSS & CO,6206B,52736R938,P,01,LU,52564,25260,19710524,19850830
016478,EOG RESOURCES INC,EOG,26875P101,P,01,LU,75825,22113,19891004,E
016721,ELECTRONIC ARTS INC,EA,285512109,P,01,LU,75828,10303,19890920,E
016751,CHARTER ONE FINANCIAL INC,CF.6,160903100,P,01,LU,10725,9662,19880122,20040930
016784,COMMERCE BANCORP INC/NJ,CBH.1,200519106,P,01,LU,86845,7263,19841018,20080331
017110,SOLECTRON CORP,SLR,834182107,P,01,LU,75857,10371,19891115,20071031
017130,SANTANDER HOLDINGS USA INC,STD2,80299Z005,P,01,LC,10562,8470,19860812,20090129
017928,QUINTILES IMS HOLDINGS INC,Q,74876Y101,P,01,LC,13911,54401,20130509,E
018043,NEWS CORP,NWSA,65249B109,J,02,LC,13964,54433,20130701,E
018043,NEWS CORP,NWSA,65249B109,P,01,LC,13963,54433,20130701,E
018086,MALLINCKRODT PLC,MNK,G5785G107,P,01,LC,14011,54459,20130701,E
018699,PTC INC,PTC,69370C100,P,01,LU,75912,10408,19891208,E
020423,CAESARS ENTERTAINMENT CORP,CZR,127686103,P,01,LC,76090,26032,19900226,20080131
020423,CAESARS ENTERTAINMENT CORP,CZR,127686103,P,02,LC,13267,53998,20120208,E
020548,CABOT OIL & GAS CORP,COG,127097103,P,01,LU,76082,26024,19900208,E
020653,DENBURY RESOURCES INC,DNR,247916208,P,01,LC,82196,13960,19950825,E
020686,SYNCHRONY FINANCIAL,SYF,87165B103,P,01,LC,14776,54936,20140731,E
020779,CISCO SYSTEMS INC,CSCO,17275R102,P,01,LC,76076,10486,19900216,E
020904,HOLOGIC INC,HOLX,436440101,P,01,LC,76095,10504,19900301,E
021375,AMERICAN MEDICAL HOLDINGS,AMI.1,027428101,P,01,LC,76190,26079,19900510,19950301
021375,AMERICAN MEDICAL HOLDINGS,AMI.1,027428101,P,01,LC,46754,20093,19680909,19900412
021504,CONE MILLS CORP,CJML,206814105,C,01,LU,77688,36363,19920618,20030915
021504,CONE MILLS CORP,CJML,206814105,C,01,LU,24707,23289,19620131,19840327
021504,CONE MILLS CORP,CJML,206814105,C,00X,LU,24707,23289,19511105,19620130
021825,CITIZENS FINANCIAL GROUP INC,CFG,174610105,P,01,LC,14889,55006,20140924,E
022140,ALLIED WASTE INDUSTRIES INC,AW,019589308,P,02,LC,76887,11108,19910910,20081205
022260,HCA HEALTHCARE INC,HCA,40412C101,P,02,LC,76171,10604,19900517,20061130
022260,HCA HEALTHCARE INC,HCA,40412C101,P,04,LC,12622,53696,20110310,E
022325,XILINX INC,XLNX,983919101,P,01,LU,76201,10634,19900612,E
022734,BAXALTA INC,BXLT,07177M103,P,01,LC,15401,55293,20150701,20160602
022794,BJ SERVICES CO,BJS.1,055482103,P,01,LC,76240,26090,19900720,20100428
023592,MBNA CORP,KRB,55262L100,P,01,LC,76557,28976,19910122,20051230
023798,PET INC,PT.1,715825105,P,01,LU,76608,22761,19910402,19950531
023809,AUTOZONE INC,AZO,053332102,P,01,LU,76605,29009,19910402,E
023812,REGENERON PHARMACEUTICALS,REGN,75886F107,P,01,LU,76614,10876,19910402,E
023827,COLUMBIA PIPELINE GROUP INC,CPGX,198280109,P,01,LC,15404,55294,20150702,20160630
023877,COVENTRY HEALTH CARE INC,CVH,222862104,P,01,LC,76619,10891,19910417,E
023943,PMC-SIERRA INC,PMCS,69344F106,P,01,LU,76624,10901,19910424,20160129
023945,CEPHALON INC,CEPH,156708109,P,01,LC,76625,10902,19910425,20111031
023978,UNITED STATES STEEL CORP,X,912909108,C,01,LU,76644,29028,19910507,E
024008,MEDIMMUNE INC,MEDI,584699102,P,01,LU,76656,10925,19910508,20070629
024032,JONES GROUP INC,JNY,48020T101,P,01,LU,76638,29019,19910516,20140430
024197,IDEXX LABS INC,IDXX,45168D104,P,01,LU,76709,10989,19910621,E
024216,AES CORP,AES,00130H105,P,01,LU,76712,10996,19910626,E
024287,AMBAC FINANCIAL GROUP INC,AMBC,023139884,P,01,LC,76757,29052,19910711,20101108
024287,AMBAC FINANCIAL GROUP INC,AMBC,023139884,P,08,LC,13919,29052,20130501,E
024316,MONSTER BEVERAGE CORP,MNST,61174X109,C,01,LC,88031,7902,19901108,E
024318,XL GROUP LTD,XL,G98294104,P,01,LC,86314,34859,19980818,E
024318,XL GROUP LTD,XL,G98294104,P,01,LC,76763,29058,19910719,19980807
024344,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,P,01,LU,76744,11042,19910724,E
024357,BAY NETWORKS INC,BAY.3,072510100,P,01,LU,76754,11053,19910731,19980831
024379,MGIC INVESTMENT CORP/WI,MTG,552848103,P,01,LU,76804,29067,19910807,E
024468,BIOGEN INC,BIIB,09062X103,P,01,LU,76841,11112,19910917,E
024607,MANOR CARE INC,HCR,564055101,P,01,LC,77063,29110,19911018,20071231
024616,PAYPAL HOLDINGS INC,PYPL,70450Y103,P,01,LC,15488,55341,20150720,E
024731,KIMCO REALTY CORP,KIM,49446R109,P,01,LC,77129,29335,19911122,E
024782,PERRIGO CO PLC,PRGO,G97822103,P,01,LU,77182,11257,19911217,E
024800,QUALCOMM INC,QCOM,747525103,P,01,LU,77178,11253,19911213,E
024803,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,77173,11247,20110302,20150430
024803,VITESSE SEMICONDUCTOR CORP,VTSS,928497304,P,01,LC,77173,11247,19911211,20060627
024856,GILEAD SCIENCES INC,GILD,375558103,P,01,LU,77274,11300,19920122,E
024870,NEXTEL COMMUNICATIONS INC,NXTL,65332V103,P,01,LC,77284,11313,19920128,20050831
024893,WHOLE FOODS MARKET INC,WFM,966837106,P,01,LU,77281,11310,19920123,E
024925,ROPER TECHNOLOGIES INC,ROP,776696106,P,01,LU,77338,11344,19920213,E
024975,SYNOPSYS INC,SNPS,871607107,P,01,LU,77357,11361,19920226,E
025056,TIME WARNER INC,TWX,887317303,C,01,LC,77418,11412,19920319,E
025119,MOHAWK INDUSTRIES INC,MHK,608190104,P,01,LU,77496,11446,19920401,E
025124,PRAXAIR INC,PX,74005P104,P,01,LU,77768,29540,19920706,E
025157,FIRST DATA CORP,FDC,32008D106,P,01,LC,77546,29476,19920409,20070924
025157,FIRST DATA CORP,FDC,32008D106,P,02,LC,15703,55419,20151015,E
025279,BOSTON SCIENTIFIC CORP,BSX,101137107,P,01,LU,77605,29489,19920519,E
025283,KOHL'S CORP,KSS,500255104,P,01,LU,77606,29494,19920519,E
025338,BED BATH & BEYOND INC,BBBY,075896100,P,01,LU,77659,11558,19920605,E
025340,D R HORTON INC,DHI,23331A109,P,01,LU,77661,11559,19920605,E
025356,EXPRESS SCRIPTS HOLDING CO,ESRX,30219G108,P,01,LC,77668,11569,19920609,E
025434,STARBUCKS CORP,SBUX,855244109,P,01,LU,77702,11592,19920626,E
025495,DYNEGY INC,DYN,26817R108,P,03,LC,90352,30882,20121003,E
025495,DYNEGY INC,DYN,26817R108,P,01,LC,90352,30882,20000202,20120705
025495,DYNEGY INC,DYN,26817R108,P,01,LC,81594,30882,19950315,19980706
025495,DYNEGY INC,DYN,26817R108,P,01,LC,79925,30052,19931110,19950313
025658,COMPUTERVISION CORP,CVN.2,20557T101,C,01,LC,77859,29549,19920814,19980112
025658,COMPUTERVISION CORP,CVN.2,20557T101,C,01,LC,60337,3677,19740305,19900130
025783,MCAFEE INC,MFE,579064106,P,01,LC,77976,11735,19921006,20110228
025880,PATTERSON COMPANIES INC,PDCO,703395103,P,01,LU,78034,11778,19921028,E
025944,PEOPLESOFT INC,PSFT.,712713106,P,01,LU,78083,11809,19921119,20050131
025988,HFS INC,HFS.,404181109,P,01,LC,78788,29720,19921210,19971217
026011,COMPUWARE CORP,CPWR.1,205638109,P,01,LC,78139,11860,19921216,20141215
026061,IAC/INTERACTIVECORP,IAC,44919P508,P,01,LC,78840,11901,19930119,E
026156,HEWLETT PACKARD ENTERPRISE,HPE,42824C109,P,01,LC,15707,55421,20151102,E
026304,CSRA INC,CSRA,12650T104,P,01,LC,15797,55470,20151130,E
026410,FOUR CORNERS PROPERTY TR INC,FCPT,35086T109,P,01,LC,15719,55426,20151110,E
026590,FORTIVE CORP,FTV,34959J108,P,01,LC,16087,55585,20160705,E
026709,VERSUM MATERIALS INC,VSM,92532W103,P,01,LC,16279,55687,20161003,E
027119,INGEVITY CORP,NGVT,45688C107,P,01,LC,16044,55557,20160516,E
027333,ADIENT PLC,ADNT,G0084W101,P,01,LC,16342,55715,20161017,E
027638,ALCOA CORP,AA,013872106,P,01,LC,16347,55718,20161101,E
027766,WELLPOINT HEALTH NETWRKS INC,WLP.1,94973H108,P,01,LC,83583,31650,19960521,20041130
027766,WELLPOINT HEALTH NETWRKS INC,WLP.1,94973H108,P,01,LC,78863,29744,19930128,19960520
027780,DDR CORP,DDR,23317H102,P,01,LC,78927,29753,19930202,E
027786,CHESAPEAKE ENERGY CORP,CHK,165167107,P,01,LC,78877,11937,19930205,E
027845,ALLERGAN PLC,AGN,G0177J108,P,01,LC,78916,11965,19930217,E
027867,DEAN WITTER DISCOVER & CO,DWD,24240V101,P,01,LC,78946,29752,19930223,19970530
027914,HUMANA INC,HUM,444859102,P,01,LC,48653,20950,19930331,E
027928,INTUIT INC,INTU,461202103,P,01,LC,78975,12011,19930312,E
027965,MICROCHIP TECHNOLOGY INC,MCHP,595017104,P,01,LC,78987,12027,19930319,E
028034,CHUBB LTD,CB,H1467J104,P,01,LC,79057,29796,19930325,E
028070,ADVANSIX INC,ASIX,00773T101,P,01,LC,16276,55684,20161003,E
028118,FOSSIL GROUP INC,FOSL,34988V106,P,01,LC,79089,12074,19930408,E
028119,GGP INC,GGP,36174X101,P,01,LC,79129,29807,20100305,E
028119,GGP INC,GGP,36174X101,P,01,LC,79129,29807,19930408,20090415
028139,SANMINA CORP,SANM,801056102,P,01,LU,79108,12083,19930414,E
028180,O'REILLY AUTOMOTIVE INC,ORLY,67103H107,P,01,LU,79103,12097,19930423,E
028191,ROYAL CARIBBEAN CRUISES LTD,RCL,V7780T103,P,01,LU,79145,29819,19930428,E
028195,JABIL INC,JBL,466313103,P,01,LU,79094,12108,19930429,E
028256,XTO ENERGY INC,XTO,98385X106,P,01,LC,79212,29842,19930512,20100625
028338,TRANSOCEAN LTD,RIG,H8817H100,P,01,LC,79237,29866,19930528,E
028349,ALLSTATE CORP,ALL,020002101,P,01,LC,79323,29870,19930603,E
028477,FLIR SYSTEMS INC,FLIR,302445101,P,01,LU,79265,12214,19930622,E
028499,YUM CHINA HOLDINGS INC,YUMC,98850P109,P,01,LC,16343,55716,20161101,E
028590,BRINKS CO,BCO,109696104,C,01,LC,18649,21414,19620131,E
028590,BRINKS CO,BCO,109696104,C,00X,LC,18649,21414,19500101,19620130
028648,PETSMART INC,PETM,716768106,P,01,LU,79411,12305,19930723,20150331
028701,RALSTON PURINA CO,RAL.,751277302,C,01,LC,28353,21485,19930802,20011212
028733,EQUITY RESIDENTIAL,EQR,29476L107,P,01,LU,79547,29940,19930812,E
028742,BORGWARNER INC,BWA,099724106,P,01,LU,79545,29936,19930813,E
028790,LAMB WESTON HOLDINGS INC,LW,513272104,P,01,LC,16431,55778,20161110,E
028877,KEURIG GREEN MOUNTAIN INC,GMCR,49271M100,P,01,LC,79588,12415,19930921,20160302
028930,MARRIOTT INTL INC,MAR,571903202,P,02,LC,85913,30005,19980501,E
028930,MARRIOTT INTL INC,MAR,571903202,J,02,LC,85913,30005,19980330,19980430
028930,MARRIOTT INTL INC,MAR,571903202,J,01,LC,79764,30005,19980501,19980520
028930,MARRIOTT INTL INC,MAR,571903202,P,01,LC,79764,30005,19931012,19980430
029028,COSTCO WHOLESALE CORP,COST,22160K105,P,01,LC,87055,7882,19931022,E
029095,MERCURY INTERACTIVE CORP,MERQ,589405109,P,01,LU,79718,12522,19931029,20060103
029099,REGENCY CENTERS CORP,REG,758849103,P,01,LU,79782,30011,19931029,E
029127,INCYTE CORP,INCY,45337C102,P,01,LU,79906,30033,19931104,E
029150,URBAN OUTFITTERS INC,URBN,917047102,P,01,LU,79881,12546,19931109,E
029173,NEWFIELD EXPLORATION CO,NFX,651290108,P,01,LU,79915,30044,19931112,E
029241,VIAVI SOLUTIONS INC,VIAV,925550105,P,01,LC,79879,12583,19931117,E
029318,AIRTOUCH COMMUNICATIONS-OLD,ATI.1,00949T100,P,01,LU,80094,30082,19931203,19990630
029345,GATEWAY INC,GTW,367626108,P,01,LU,79973,12646,19931208,20071031
029356,VERITAS SOFTWARE CORP,VRTS.1,923436109,P,01,LC,80055,12656,19931209,20050729
029389,SIMON PROPERTY GROUP INC,SPG,828806109,P,01,LC,80100,30086,19931214,E
029392,EASTMAN CHEMICAL CO,EMN,277432100,P,01,LU,80080,30070,19940104,E
029649,MID-AMERICA APT CMNTYS INC,MAA,59522J103,P,01,LC,80183,30104,19940128,E
029733,MARTIN MARIETTA MATERIALS,MLM,573284106,P,01,LC,80204,30260,19940217,E
029736,TRACTOR SUPPLY CO,TSCO,892356106,P,01,LU,80286,12863,19940218,E
029751,ALBEMARLE CORP,ALB,012653101,P,01,LU,80191,30249,19940311,E
029791,QLOGIC CORP,QLGC,747277101,P,01,LC,80266,12884,19940228,20160816
029804,INVESCO LTD,IVZ,G491BT108,P,02,LC,81910,30929,19950825,E
029830,WESTROCK CO,WRK,96145D105,P,01,LC,80361,12895,19940303,20150701
029830,WESTROCK CO,WRK,96145D105,P,01,LC,21186,21913,20150702,E
029849,WESTERN ATLAS INC,WAI.1,957674104,P,01,LU,80410,30374,19940318,19980831
029868,MACERICH CO,MAC,554382101,P,01,LU,80399,30362,19940310,E
029875,AVALONBAY COMMUNITIES INC,AVB,053484101,P,01,LU,80381,30345,19940311,E
029968,AK STEEL HOLDING CORP,AKS,001547108,P,01,LU,80303,12961,19940330,E
029984,PROLOGIS INC,PLD,74340W103,P,01,LC,85592,32135,20110603,E
029984,PROLOGIS INC,PLD,74340W103,P,01,LC,80406,30369,19940331,20110602
030095,QUINTILES TRANSNATIONAL CORP,0573B,74899Y914,P,01,LU,80470,13012,19940421,20030930
030128,LEHMAN BROTHERS HOLDINGS INC,LEHMQ,524908100,P,01,LC,80599,21606,19940531,20080917
030203,ASCEND COMMUNICATIONS INC,ASND.1,043491109,P,01,LU,80506,13077,19940513,19990630
030293,ESSEX PROPERTY TRUST,ESS,297178105,P,01,LU,80681,30421,19940607,E
030344,SANTA FE PACIFIC GOLD CORP,GLD.2,802176107,P,01,LU,80694,30433,19940616,19970530
030383,CASE CORP,CSE.3,14743R103,P,01,LU,80678,30418,19940624,19991130
030490,APARTMENT INVST & MGMT CO,AIV,03748R101,P,01,LU,80711,30438,19940722,E
030697,AFFILIATED COMPUTER SERVICES,ACS,008190100,P,01,LC,80913,13331,19940927,20100205
030822,REALTY INCOME CORP,O,756109104,P,01,LU,81045,30500,19941018,E
030865,CINERGY CORP,DUK6,17299X002,C,01,LC,22947,20449,19620131,20060331
030865,CINERGY CORP,DUK6,17299X002,C,00X,LC,22947,20449,19510101,19620130
030923,TECHNIPFMC PLC,FTI,G87110105,P,91,LC,89196,42288,20011019,20070815
030990,CAPITAL ONE FINANCIAL CORP,COF,14040H105,P,01,LC,81055,30513,19941116,E
031122,APOLLO EDUCATION GROUP INC,APOL,037604105,P,01,LU,81138,13457,19941206,E
031166,GUIDANT CORP,GDT,401698105,P,01,LU,81126,30827,19941214,20060428
031549,CAREMARK RX INC,CMX.1,141705103,P,01,LC,81262,13582,19950222,20070330
031587,DOLLAR TREE INC,DLTR,256746108,P,01,LC,81481,13603,19950307,E
031673,AMERISOURCEBERGEN CORP,ABC,03073E105,P,01,LC,81540,13650,19950404,E
031846,DARDEN RESTAURANTS INC,DRI,237194105,P,01,LC,81655,30886,19950530,E
031887,RESMED INC,RMD,761152107,P,01,LU,81736,13753,19950602,E
060894,CAMERON INTERNATIONAL CORP,CAM,13342B105,P,01,LC,81857,13833,19950719,20160401
060900,DISH NETWORK CORP,DISH,25470M109,P,01,LU,81696,13790,19950621,E
060992,SUNEDISON INC,SUNEQ,86732Y109,P,01,LC,81776,30922,19950713,E
061388,EVEREST RE GROUP LTD,RE,G3223R108,P,01,LU,82303,30970,19951003,E
061409,DIAMOND OFFSHRE DRILLING INC,DO,25271C102,P,01,LU,82298,30963,19951011,E
061413,UNION PACIFIC RESOURCES GRP,UPR.1,907834105,P,01,LU,82308,30976,19951011,20000731
061464,MEDIAONE GROUP INC,UMG.Z,58440J104,P,01,LC,88388,37753,19980615,20000614
061464,MEDIAONE GROUP INC,UMG.Z,58440J104,P,01,LC,82309,21830,19951101,19980612
061483,DAVITA INC,DVA,23918K108,P,01,LU,82307,30975,19951031,E
061489,QWEST COMMUNICATION INTL INC,Q.2,749121109,P,01,LC,85032,15545,20000701,20110331
061489,QWEST COMMUNICATION INTL INC,Q.2,749121109,P,01,LC,66122,21830,19840216,20000630
061494,SCHEIN (HENRY) INC,HSIC,806407102,P,01,LU,82581,14098,19951103,E
061513,SANDISK CORP,SNDK,80004C101,P,01,LU,82618,14105,19951108,20160511
061552,LEXMARK INTL INC  -CL A,LXK,529771107,P,01,LC,82643,31197,19951115,20161129
061567,LAUDER (ESTEE) COS INC -CL A,EL,518439104,P,01,LC,82642,31196,19951117,E
061574,WATERS CORP,WAT,941848103,P,01,LU,82651,31208,19951117,E
061591,NETAPP INC,NTAP,64110D104,P,01,LU,82598,14152,19951121,E
061676,CITRIX SYSTEMS INC,CTXS,177376100,P,01,LU,82686,14201,19951208,E
061738,ITT CORPORATION,ITT.1,450912100,P,01,LC,82776,31387,19951220,19980223
061739,HARTFORD FINANCIAL SERVICES,HIG,416515104,P,01,LC,82775,31386,19951220,E
062263,ALEXION PHARMACEUTICALS INC,ALXN,015351109,P,01,LU,83111,14394,19960228,E
062374,IRON MOUNTAIN INC,IRM,46284V101,P,01,LU,83143,14330,19960201,E
062599,LUCENT TECHNOLOGIES INC,LU,549463107,P,01,LC,83332,31614,19960404,20061130
062602,SAPIENT CORP,SAPE,803062108,P,01,LU,83413,14506,19960404,20150227
062634,ALTABA INC,AABA,021346101,P,01,LU,83435,14521,19960412,E
062655,DEAN FOODS CO,DF,242370203,P,01,LC,83421,14527,19960417,E
062689,TRAVELERS COS INC,TRV,89417E109,P,05,LC,89495,42932,20020821,20040401
062689,TRAVELERS COS INC,TRV,89417E109,N,04,LC,89346,42932,20020821,20040401
062689,TRAVELERS COS INC,TRV,89417E109,C,04,LC,89346,42932,20020801,20020820
062689,TRAVELERS COS INC,TRV,89417E109,P,04,LC,89346,42932,20020322,20020731
062689,TRAVELERS COS INC,TRV,89417E109,P,01,LC,83341,31622,19960423,20000420
062689,TRAVELERS COS INC,TRV,89417E109,P,05,LC,59459,4293,20040402,E
062897,TUPPERWARE BRANDS CORP,TUP,899896104,P,01,LU,83462,31647,19960531,E
062984,TITANIUM METALS CORP,TIE,888339207,P,01,LC,83699,14691,19960605,20130107
063080,ANSYS INC,ANSS,03662Q105,P,01,LU,83621,14744,19960620,E
063099,BROADVISION INC,BVSN,111412706,P,01,LC,83630,14750,20081110,E
063099,BROADVISION INC,BVSN,111412706,P,01,LC,83630,14750,19960621,20060305
063180,SIEBEL SYSTEMS INC,SEBL,826170102,P,01,LU,83693,14773,19960628,20060131
063501,E TRADE FINANCIAL CORP,ETFC,269246401,P,01,LC,83862,14915,19960816,E
063527,STERICYCLE INC,SRCL,858912108,P,01,LU,83906,14927,19960823,E
063605,CALPINE CORP,CPN,131347304,P,02,LC,92530,31726,20080207,E
063605,CALPINE CORP,CPN,131347304,P,01,LC,83981,31726,19960920,20051205
063643,ABERCROMBIE & FITCH  -CL A,ANF,002896207,P,01,LU,83976,22200,19960926,E
063645,ENDO INTERNATIONAL PLC,ENDP,G30401106,P,01,LC,88436,37931,20000718,E
063669,UNIVISION COMMUNICATIONS INC,5952B,91499R966,C,99X,LC,84001,31749,20070331,20070430
063669,UNIVISION COMMUNICATIONS INC,5952B,91499R966,P,01,LC,84001,31749,19960927,20070330
063766,SABRE HOLDINGS CORP  -CL A,TSG.2,785905100,P,01,LC,84036,31772,19961011,20070330
063800,IMS HEALTH HOLDINGS INC,IMS,44970B109,P,01,LC,84020,31758,19961104,20100225
063800,IMS HEALTH HOLDINGS INC,IMS,44970B109,P,03,LC,14570,54806,20140404,20160930
063892,NATIONAL OILWELL VARCO INC,NOV,637071101,P,01,LC,84032,31769,19961029,E
064156,MONSTER WORLDWIDE INC,MWW,611742107,P,01,LC,84342,15229,19961213,20161101
064166,QUEST DIAGNOSTICS INC,DGX,74834L100,P,01,LU,84373,31838,19970114,E
064356,CIENA CORP,CIEN,171779309,P,01,LC,84519,15321,19970207,E
064410,CARMAX INC,KMX,143130102,P,01,LC,89508,43519,20021001,E
064410,CARMAX INC,KMX,143130102,P,01,LC,84577,20453,19970204,20020930
064768,AMAZON.COM INC,AMZN,023135106,P,01,LU,84788,15473,19970515,E
064821,ALEXANDRIA R E EQUITIES INC,ARE,015271109,P,01,LC,84767,31965,19970523,E
064853,QORVO INC,QRVO,74736K101,P,01,LC,85035,15506,19970603,E
064891,RALPH LAUREN CORP,RL,751212101,P,01,LU,85072,32009,19970612,E
064925,BOSTON PROPERTIES INC,BXP,101121101,P,01,LU,85058,31991,19970618,E
065048,EQUITY OFFICE PROPERTIES TR,EOP,294741103,P,01,LC,85238,32030,19970708,20070228
065290,SL GREEN REALTY CORP,SLG,78440X101,P,01,LU,85265,32062,19970815,E
065345,AMERICAN CAPITAL LTD,ACAS,02503Y103,P,01,LC,85271,15674,19970829,20170131
065351,PROVIDIAN CORP,PVN.2,744061102,C,01,LU,53081,20390,19710830,19970610
065417,YUM BRANDS INC,YUM,988498101,P,01,LC,85348,32093,19971007,E
065554,POWER-ONE INC,PWER,73930R102,P,01,LU,85516,15736,19971001,20130731
065609,C H ROBINSON WORLDWIDE INC,CHRW,12541W209,P,01,LU,85459,15758,19971015,E
065772,METTLER-TOLEDO INTL INC,MTD,592688105,P,01,LU,85621,32158,19971114,E
065886,AFFILIATED MANAGERS GRP INC,AMG,008252108,P,01,LU,85593,32136,19971121,E
065904,APPLIED MICRO CIRCUITS CORP,AMCC,03822W406,P,01,LU,85522,15854,19971125,E
065967,ENVISION HEALTHCARE CORP,EVHC,29414D100,J,02,LU,85676,15867,19971204,20010731
065967,ENVISION HEALTHCARE CORP,EVHC,29414D100,P,01,LC,85675,15867,19971204,E
066065,UNITED RENTALS INC,URI,911363109,P,01,LU,85663,32191,19971218,E
066368,VERISIGN INC,VRSN,92343E102,P,01,LU,85753,15940,19980130,E
066446,QUANTA SERVICES INC,PWR,74762E102,P,01,LU,85792,34660,19980212,E
066708,BROADCOM CORP,BRCM,111320107,P,01,LC,85963,16056,19980417,20160129
066731,FEDERATED INVESTORS INC,FII,314211103,P,01,LU,86102,34765,19980514,E
100873,NIELSEN HOLDINGS PLC,NLSN,G6518L108,P,03,LC,12542,53656,20110126,E
104432,NORWEGIAN CRUISE LINE HLDGS,NCLH,G66721104,P,01,LC,13760,54313,20130118,E
105365,AMERICAN TOWER CORP,AMT,03027X100,P,01,LC,86111,34770,19980605,E
110179,VENTAS INC,VTR,92276F100,P,01,LC,75819,10302,19980529,E
110536,YOUNG & RUBICAM INC,YNR.1,987425105,P,01,LU,86041,34764,19980512,20001031
110685,L3 TECHNOLOGIES INC,LLL,502413107,P,01,LC,86021,34746,19980519,20161231
111864,COGNIZANT TECH SOLUTIONS,CTSH,192446102,P,01,LU,86158,16167,19980619,E
112033,KING PHARMACEUTICALS INC,KG,495582108,P,01,LC,86176,16179,19980625,20110228
112168,REPUBLIC SERVICES INC,RSG,760759100,P,01,LC,86228,34838,19980701,E
113419,CONVERGYS CORP,CVG,212485106,P,01,LU,86305,34849,19980813,E
113490,CROWN CASTLE INTL CORP,CCI,22822V101,P,01,LC,86339,16268,19980818,E
113491,GLOBAL CROSSING LTD,GLBC,G3921A175,P,09,LC,90009,16261,20040122,20111003
113491,GLOBAL CROSSING LTD,GLBC,G3921A175,P,01,LC,86326,16261,19980814,20020130
114303,CONOCO INC,COC1,208251504,P,03,LC,87029,22281,19990816,20020830
114303,CONOCO INC,COC1,208251504,J,01,LC,86368,22281,19990801,20011005
114303,CONOCO INC,COC1,208251504,P,01,LC,86368,22281,19981022,19990731
114524,EBAY INC,EBAY,278642103,P,01,LU,86356,16285,19980924,E
114628,GOLDMAN SACHS GROUP INC,GS,38141G104,P,01,LU,86868,35048,19990504,E
116245,SPRINT PCS GROUP,PCS.1,852061506,P,01,LU,86414,21833,19981124,20040430
116526,CONEXANT SYSTEMS INC,CNXT.1,207142308,P,01,LC,86496,16338,19990104,20110429
117768,NVIDIA CORP,NVDA,67066G104,P,01,LU,86580,16382,19990122,E
118122,DELPHI AUTOMOTIVE PLC,DLPH,G27823106,P,01,LC,86591,34988,19990205,20051010
118122,DELPHI AUTOMOTIVE PLC,DLPH,G27823106,P,04,LC,13103,53927,20111117,E
118577,LIFE TECHNOLOGIES CORP,LIFE.3,53217V109,P,01,LC,86725,16425,19990226,20140203
119314,PRICELINE GROUP INC,PCLN,741503403,P,01,LC,86783,16454,19990330,E
119417,PEPSI BOTTLING GROUP INC,PBG,713409100,P,01,LC,86756,35014,19990331,20100226
120093,CONSOL ENERGY INC,CNX,20854P109,P,01,LU,86799,35026,19990430,E
120877,REYNOLDS AMERICAN INC,RAI,761713106,P,01,LC,86946,35164,19990615,E
121077,F5 NETWORKS INC,FFIV,315616102,P,01,LU,86964,16561,19990604,E
121382,SBA COMMUNICATIONS CORP,SBAC,78410G104,P,01,LU,86996,16584,19990616,E
121718,JUNIPER NETWORKS INC,JNPR,48203R104,P,01,LU,86979,16614,19990625,E
122015,HUDSON CITY BANCORP INC,HCBK,443683107,P,01,LC,87070,16646,19990713,20151030
122841,RED HAT INC,RHT,756577102,P,01,LC,87184,16753,19990811,E
124434,BLACKROCK INC,BLK,09247X101,P,01,LU,87267,36336,19991001,E
125533,PACTIV CORP,PTV,695257105,P,01,LC,87292,36357,19991105,20101116
125595,AKAMAI TECHNOLOGIES INC,AKAM,00971T101,P,01,LC,87299,17300,19991029,E
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,P,01,LC,87378,17322,19991109,20090406
126136,CHARTER COMMUNICATIONS INC,CHTR,16119P108,P,03,LC,12308,17322,20100914,E
126296,EXPEDIA INC,EXPE,30212P303,P,02,LC,90808,47013,20050809,E
126296,EXPEDIA INC,EXPE,30212P303,P,01,LC,87388,17323,19991110,20030808
126554,AGILENT TECHNOLOGIES INC,A,00846U101,P,01,LC,87432,36364,19991118,E
128659,HANCOCK JOHN FINL SVCS INC,JHF,41014S106,P,01,LC,87536,36612,20000127,20040428
128978,PACKAGING CORP OF AMERICA,PKG,695156109,P,01,LC,87541,23511,20000128,E
132502,PALM INC,PALM,696643105,P,01,LC,87800,18342,20000302,20100702
133366,EDWARDS LIFESCIENCES CORP,EW,28176E108,P,01,LC,87657,36952,20000403,E
133768,METLIFE INC,MET,59156R108,P,01,LC,87842,37138,20000405,E
134845,AT&T WIRELESS SERVICES INC,AWE.2,00209A106,P,01,LC,89001,41670,20010709,20041026
134845,AT&T WIRELESS SERVICES INC,AWE.2,00209A106,P,01,LC,87831,20103,20000427,20010706
135484,FRONTIER COMMUNICATIONS CORP,FTR,35906A306,P,01,LC,23887,925,20000901,E
135990,NRG ENERGY INC,NRG,629377508,P,03,LC,90071,37496,20040325,E
135990,NRG ENERGY INC,NRG,629377508,P,01,LC,88232,37496,20000531,20020603
136648,VISTEON CORP,VC,92839U206,P,02,LC,88319,37682,20110110,E
